userName,score,at,content
Pengguna Google,1,2025-02-14 11:35:24,"Line udah ga asik,karena udah ga ada line voom"
Pengguna Google,1,2025-02-14 11:20:47,kenapa aplikasi nya tidak dapat di update? berulang kali di download install update diam di 100% ga finish? line boom nya kemana hilang? Aplikasi ribet boom nya hilang.
Pengguna Google,1,2025-02-14 11:20:08,"PLEASE JANGAN HILANGKAN FITUR VOOM ATAUPUN CHAT SAMA GRUP LINE KAMI SEMUA AKAN KECEWA JIKA FITUR"" TERSEBUT HILANG KITA SEMUA SUKA LINE YG DULU JANGAN HILANGKAN LINE JANGAN UBAH LINE PLEASEEE!!!!"
Pengguna Google,1,2025-02-14 11:19:37,Sangat mengecewakan sekali
Pengguna Google,1,2025-02-14 11:14:48,Line voom mengilang 😇
Pengguna Google,1,2025-02-14 11:07:32,👌🏽
Pengguna Google,1,2025-02-14 10:54:28,Kembalikan line voom
Pengguna Google,1,2025-02-14 10:41:46,"Saya tadinya bintang 5 tapi gara gara line voom ilang jadi bintang 1, sangat di sayangkan line voom ilang padahal untuk pecinta bola sangat enak menggunakan fitur line voom"
Pengguna Google,1,2025-02-14 10:16:06,Line Today dihapus Line Voom dihapus Bentar lagi chat juga gabisa keknya Makin jelek ini Line. Enak bener versi JP masih bisa akses Voom
Pengguna Google,3,2025-02-14 09:47:26,"pliss knpa line voom harus ilangg balikin donggg kaya dluuuu. bnyak story yg dlu' disitu. kenangan sm org yg udhh gbsa kita temuin di dunia nyata😭😭😭 aaa sedih bgtt tiba"""
Pengguna Google,1,2025-02-14 09:42:38,"DI TAHUN 2025 LINE MENGALAMI BANYAK FITUR YANG HILANG, SEPERTI VOOM,OPC,DLL. UNTUK KEDEPANNYA SAYA TIDAK MEMAKAI LINE LAGI. TERIMAKASIH~!!"
Pengguna Google,1,2025-02-14 09:37:27,Mengkhianati kepercayaan selama setelah sekian lama memakai line. Buka line untuk lihat-lihat posttingan di beranda Voom. Voom malah dihapuskan. Uninstall aplikasi Line ini tidak mempercayai penggunanya
Pengguna Google,5,2025-02-14 09:36:00,Banyak fomo yang memanfaatkan
Pengguna Google,2,2025-02-14 09:23:51,Tolong perbaiki connect wallet meowtopia sama futr
Pengguna Google,1,2025-02-14 09:21:49,Buruk
Pengguna Google,1,2025-02-14 08:57:00,Lawak segala gaada timeline
Pengguna Google,2,2025-02-14 08:54:34,ini line voomnya ilang ya di updatean terbaru?
Pengguna Google,1,2025-02-14 08:51:27,apk tolol
Pengguna Google,5,2025-02-14 08:49:30,Bad
Pengguna Google,1,2025-02-14 08:30:58,Fitur voom ilang ga asikk
Pengguna Google,1,2025-02-14 08:19:27,balikin lah line voom
Pengguna Google,1,2025-02-14 08:11:00,"Kecewa banget line Voom tba"" sudah hilang"
Pengguna Google,1,2025-02-14 08:10:16,Bring back our voom
Pengguna Google,2,2025-02-14 08:07:41,Kok gak bisa lagi buat status
Pengguna Google,1,2025-02-14 07:49:29,"sebenernya bagus secara keseluruhan, tetapi ada kaya hal hal kecil yg bikin bingung dan kesel kaya foto dari timeline ga bisa di download kembali entah kenapa, terus mana mau dihilangkan lagi timeline nya ya sudahlah terima kasih untuk kenangan nya"
Pengguna Google,4,2025-02-14 07:48:11,Kenapa fitur voom hilaanggg 😭 gk bsa bkin story lagiii untuk ngodein HTS di people nearby 😌
Pengguna Google,5,2025-02-14 07:40:56,Knpa akun saya di blok sementara gak jelas bnget lama lama
Pengguna Google,2,2025-02-14 07:27:41,Kenapa no tidak terdaftar aneh
Pengguna Google,1,2025-02-14 07:19:54,"Sangat sangat sangat kecewaaa, udh jdi pengguna lama line ini apa ya dri dulu udh bagus fitur-fitur yg di adain malah makin kesini makin di ilangin fitur fiturnya, mana dikit dikit limitlah apalah, skrng malah voom juga di ilangin hadeuuh"
Pengguna Google,5,2025-02-14 07:13:03,"plis line voom sama story jangan di hilangkan, masih banyak yang pake kok di indonesia"
Pengguna Google,5,2025-02-14 07:12:31,"Kecewa banget line voom hilang di Indonesia padahal suka banget pakai itu bisa post photo , sekarang photo yg gw post hilang semua bahkan gw jdi g bisa liat story yang di post pacarku, BALIKIN VOOM !!"
Pengguna Google,1,2025-02-14 06:52:35,Kecewa LINE Voom dihapus
Pengguna Google,2,2025-02-14 06:52:17,KENAPA HARUS HILANGIN LINE VOOM SIH? PADAHAL BISA SHARE KELUHAN KITA DISANA SAAT DUNIA GAK BAIK BAIK AJA!!!
Pengguna Google,1,2025-02-14 06:48:49,Update malah ngurangin fitur. Downdate namanya
Pengguna Google,1,2025-02-14 06:46:43,Balikin timeline/line voom
Pengguna Google,2,2025-02-14 06:42:19,bener dikit fitur status ilang
Pengguna Google,1,2025-02-14 06:30:39,"line voom itu sangat berguna untuk para pengguna line, kenapa harus di hapus sangat di sayangkan. ayok balikin fitur voom or timeline di line 😡😡"
Pengguna Google,4,2025-02-14 06:27:12,Kenapa sekarang di menu obrolan ada iklan pop up muncul ??
Pengguna Google,2,2025-02-14 06:23:32,sayang bgt voom nya jadi gaada
Pengguna Google,1,2025-02-14 06:20:57,Knp Voom hilang??? Auto uninstal app
Pengguna Google,1,2025-02-14 06:20:04,kecewa line voom nya ilanggg
Pengguna Google,1,2025-02-14 06:18:45,"Kenapa line voom nya hilang? Tolong update ulang, perbaiki"
Pengguna Google,1,2025-02-14 06:13:01,"makin jelek aja, voom udah dihapus, udah ga seru"
Pengguna Google,1,2025-02-14 06:11:03,Fiturnya banyak yang hilang
Pengguna Google,1,2025-02-14 06:09:12,"Line payah, dalam mengembangkan inovasi cara mengambil keputusan, menghapus voom dan story dengan membatasi beberapa negara saja dapat digunakan."
Pengguna Google,2,2025-02-14 06:03:11,Kemanaa ini voomnya ??? Kok jdi aneh line sekrang gak kek jaman dulu
Pengguna Google,1,2025-02-14 05:48:53,ga suka semenjak fitur post voom dihapus . tolong adain lagi fitur buat posting donggg ga asik kalo begini
Pengguna Google,1,2025-02-14 05:42:54,"hadeh line versi terbaru makin jelek, kirain voom aja yg ilang, story line jg ilang, padahal saya suka banget bikin story di line.. makin lama bukan nya makin bagus, malah makin jelek, lama² semua fitur di ilangin terus gunanya apa skrng? banyak sekarang user line pindah ke pf laen wkwk padahal mereka nyaman pake line loh.. kembali fitur yg sebelumnya !!!"
Pengguna Google,1,2025-02-14 05:42:13,Kecewa dengan ketidakadaannya line voom
Pengguna Google,1,2025-02-14 05:23:29,Line voom nya di ilangin. Jeleeekkk malesssss
Pengguna Google,1,2025-02-14 05:21:38,"Line voon sudah tidak ada, aplikasi jadi tidak berkesan. Klo hanya sekedar chat mending pake whatsapp saja"
Pengguna Google,1,2025-02-14 05:15:30,Terimaksih line sudah menemani dari 2014 dan sekarang saat nya kita berpisah uninstal line setelah voom dihapus
Pengguna Google,5,2025-02-14 05:11:49,kenapa line voom menghilang?
Pengguna Google,4,2025-02-14 05:06:48,Kenapa Voom nya hilang
Pengguna Google,1,2025-02-14 04:53:25,"Line voom nya masa diapus, gaseru bgt anjir, masa gabisa update story lg!"
Pengguna Google,1,2025-02-14 04:48:51,"Line voom dihapus story line juga,makin jelek aja ini line"
Pengguna Google,2,2025-02-14 04:43:18,Lucu saljunya
Pengguna Google,5,2025-02-14 04:42:20,"Terimakasih sudah mendelete line voom, saatnya uninstall line, sekali lagi terimakasih line🙏🏻"
Pengguna Google,1,2025-02-14 04:40:17,Fitur voom ilang?? Tadi eror gabisa huka voom trus pas update malah gaada fitur voom jir kacau
Pengguna Google,1,2025-02-14 04:37:24,"demi apapun males bget tiba tiba voom ilang pdhal itu fitur yang PALING BERGUNA dan fitur terbaik line, KECEWA BERAT."
Pengguna Google,4,2025-02-14 04:34:42,"Padahal suka banget sama line,tiba² ngebug,terus di update eh malah linevoom ilang , sepi dong kalau ga ada linevoom nya 😮‍💨 balikin lagi linevoom 😭"
Pengguna Google,3,2025-02-14 04:28:18,Ini serius vitur line voom ga bisa di gunakan?
Pengguna Google,1,2025-02-14 04:23:19,line voom hilang sungguh seperti aplikasi yang tak berguna
Pengguna Google,3,2025-02-14 04:21:21,seharusnya tl/voom tidak perlu dihapus
Pengguna Google,1,2025-02-14 04:08:54,"dulu fitur sfr ilang, terus disusul relay, timer ilang sekarang voom juga ilang? sebenernya line ini niatnya update atau downgrade ya?"
Pengguna Google,1,2025-02-14 04:07:04,"Sangat kecewa krn voom nya di hilangkan ,sy akan uninstall app nya"
Pengguna Google,1,2025-02-14 04:03:16,"Line voomnya ILANG 😭 udh bbrp tahun pke line, upload fto, video, story... Semuanya lenyap begitu saja 😭 sial.."
Pengguna Google,1,2025-02-14 04:02:51,"kecewa banget line voom di hilangin, sumpah kesel bgt tolong balikin line voom dong"
Pengguna Google,1,2025-02-14 03:54:56,Line VOOM di Indonesia di hapus ? ok aku uninstal LINE. see you
Pengguna Google,1,2025-02-14 03:45:48,APLIKASI JELEK SEMUANYA DIHILANGKAN BAHKAN VOOM 🙄
Pengguna Google,3,2025-02-14 03:45:05,"Fitur voom di hapus, alasan pake line Krn ada voom & stiker yg menarik😓😓😓"
Pengguna Google,2,2025-02-14 03:23:56,"Knp linevoom hilang si di indo , pindah aplikasi klo gini"
Pengguna Google,2,2025-02-14 03:21:21,Line Voom dihapus ga tuh
Pengguna Google,1,2025-02-14 03:07:52,kembalikan line voom!!!
Pengguna Google,1,2025-02-14 03:00:47,"Sorry Line, bintang 1 karna timeline Voom dan Story hilang. Padahal itu lebih berguna dibanding apk sosmed yg lain semacam WA 🙂"
Pengguna Google,1,2025-02-14 02:58:26,"Di update ko malah ilang storynya ya, seharusnya update yg lebih bagus bukan menghilangkan fitur"
Pengguna Google,1,2025-02-14 02:55:12,jelek banget kocak line voom ilang
Pengguna Google,1,2025-02-14 02:53:31,"gabisa join grub pake link, baru daftar akun cuman bisa masukin alamat email doang. emg skrg daftar gapake no telp? gimna ini"
Pengguna Google,1,2025-02-14 02:51:00,voom hilang
Pengguna Google,1,2025-02-14 02:49:40,"Udah mau bangkrut ap gmn ini line, voom sdh dhpus. Sprtinya gk lm lg off ini"
Pengguna Google,3,2025-02-14 02:47:33,Plisss balikin line voomnya ga 😭
Pengguna Google,1,2025-02-14 02:44:17,kembalikan line voom!!
Pengguna Google,1,2025-02-14 02:43:03,KECEWA KARENA LINVE VOOM DIHAPUS
Pengguna Google,3,2025-02-14 02:38:40,No voom
Pengguna Google,1,2025-02-14 02:35:29,kenapa line voom dihapus🤬🤬😡😡😡
Pengguna Google,5,2025-02-14 02:34:49,amazing
Pengguna Google,1,2025-02-14 02:33:57,Kenapa line voomnya dihilangin?
Pengguna Google,1,2025-02-14 02:29:43,"aplikasi tolol, semua vitur dihapus satu satu"
Pengguna Google,1,2025-02-14 02:27:39,Voom dihapus padahal salah satu fitur yg buat betah di line
Pengguna Google,1,2025-02-14 02:19:15,Knp dihapus vitur Voom lineNya 😭😭😭
Pengguna Google,1,2025-02-14 02:16:44,Udah gaada niatan buat maju nih aplikasinya
Pengguna Google,1,2025-02-14 02:09:47,"Tolong donk masa Line VOOM cuma ada di 3 negara doang,lama lama bakalan banyak yang uninstall nih aplikasi"
Pengguna Google,1,2025-02-14 01:17:16,"I want to ask why the line can error and make mistakes, what is the cause?"
Pengguna Google,1,2025-02-14 00:45:35,Line sekarang ribet banget. Akun yg lama tdk bisa login lagi Padahal sudah di logout dan di instal di HP yg sama. Minta verifikasi perpindahan akun. Balik lagi ja ke versi yang lama
Pengguna Google,1,2025-02-13 23:51:59,"Sumpah ga worth it,pake aplikasi ini kepaksa aja karena bos pake line."
Pengguna Google,5,2025-02-13 23:49:06,Supir
Pengguna Google,5,2025-02-13 23:04:20,Mantep
Pengguna Google,1,2025-02-13 17:09:09,"gue ga pernah sekecewa ini main line dari 2016 sampe sekarang, semakin hari ada aja fitur yang dikurangi dan terkesan downgrade dari versi versi sebelumnya. keputusan buat ngilangin VOOM di Indonesia bener bener disayangkan mengingat banyak yang make fitur itu buat berbagai macam keperluan yang penting."
Pengguna Google,1,2025-02-13 16:27:13,Apk taik makin gajelas
Pengguna Google,1,2025-02-13 15:06:06,Sumpah kesel banget . Data penting banyak d line ini . Tp gak bisa masuk lagi minta verifikasi pindah akun. Ribet banget sih
Pengguna Google,3,2025-02-13 14:40:31,Line pay gk ad
Pengguna Google,4,2025-02-13 13:42:04,Aplikasi membantu
Pengguna Google,1,2025-02-13 13:38:29,Sudah didaftqrkan email.. nambahkan nomer telp malaheror terus.. gimana ini line. Updatean nya ... malah buruk
Pengguna Google,1,2025-02-13 12:54:54,"Dulu pakai line asik bgt bisa dapat teman"" baru sekarang ribet cara daftarnya😪😪trs tidak ada fitur grub seperti dulu sekarang seperti wa grub ya bikin dari no kontak gak seru😪"
Pengguna Google,1,2025-02-13 12:24:15,"Maaf kasih rating rendah sebab, dulu waktu itu mudah buat bikin akun line. Tetapi kenapa lebih sulit ya? Mau tambahin nomor hp malah tidak terdaftar tolong lah perbaikin sistem nya jangan mempersulit untuk membuat akun, ini lebih ribet versi sekarang dulu mah ga pernah begitu makasih."
Pengguna Google,1,2025-02-13 12:05:57,Cara dapat kode verifikasi
Pengguna Google,1,2025-02-13 10:25:55,"Line versi Sekarang makin ribet. Gak seperti dulu, sekarang mau nambahin nomor telepon aja susah (""nomor telepon ada tidak terdaftar di wilayah anda""). kan aneh kocak nih apk lama²."
Pengguna Google,1,2025-02-13 09:04:28,sangat buruk
Pengguna Google,1,2025-02-13 08:45:37,hallo kenapa saya tidak bisa masukan nomor di aplikasi line mohon bantuan nya
Pengguna Google,1,2025-02-13 08:15:31,Selalu mengalami sesi telah berakhir saat membuat akun baru
Pengguna Google,1,2025-02-13 07:17:21,apk terkntol login aja persulit blokir 60 menit masih aja gabisa aja gblog
Pengguna Google,5,2025-02-13 06:41:49,Bagus
Pengguna Google,1,2025-02-13 06:02:44,"Line terhapus oleh anak,sya download kmbli&login dngn no hp knp gk bisa,pdhal itu aqun lama bnyk kontk2 pnting,ayo tolonglah proses login dipermudah seperti dulu lagi,sudah pke nmr hp&email ttp tdk bisa ktany blm trdftr ni bgmna solusinya"
Pengguna Google,1,2025-02-13 03:57:58,"susah sign up, pilihan emailnya tidak muncul"
Pengguna Google,1,2025-02-13 03:37:21,Susahnya mau buat akun hadee
Pengguna Google,1,2025-02-13 03:22:53,"Please verify via email or WhatsApp number only, don't make it complicated for login matters, what if the cellphone is lost? Do you have to verify on a lost cellphone?"
Pengguna Google,1,2025-02-12 15:11:51,"Ga bs login,ktasandi lupa z ribet banget"
Pengguna Google,1,2025-02-12 15:04:39,Tidak bisa menambah kan no telpon
Pengguna Google,1,2025-02-12 13:46:17,Gak bisa nyari id melalui username sekarang tolong perbaiki
Pengguna Google,3,2025-02-12 13:45:57,"Saya dapat lumayan banyak temen dari line karna fitur Open Chat, sejak gaadanya fitur tersebut,kek sepi banget, hampa jadinya ya ga pake line lagi :)"
Pengguna Google,1,2025-02-12 13:26:28,"Ini line kenapa gk bisa nambahin tmn dengan cara pencarian id atau nomor, nyusahin banget"
Pengguna Google,1,2025-02-12 13:17:31,Jelek g bisa pake nomor telepon
Pengguna Google,5,2025-02-12 12:22:35,Semoga bisa mendapatkan teman di asia
Pengguna Google,2,2025-02-12 10:32:53,Jeleg
Pengguna Google,2,2025-02-12 07:39:01,"Gak jelas banget tiba"" akun di suspend... Jd ga bisa add friend + buka"" shop"
Pengguna Google,1,2025-02-12 06:33:41,Akun lama tidak bisa digunakan
Pengguna Google,5,2025-02-12 05:40:28,Bisnis
Pengguna Google,1,2025-02-12 04:11:14,"Gak ngotak, udah 3bulan akun line masih di blokir!"
Pengguna Google,4,2025-02-12 02:54:12,tolong ada fitur pindahkan album 1 ke album yang baru by ka abay
Pengguna Google,5,2025-02-12 02:41:35,"KAKKKKK LINE VOOM NYA GAK USH DIHAPUS, BANYAK YG SEDIHH VOOM DIHAPUS DI INDONESIAAA, GAK USH DIHAPUS FLISHH (SEMOGA DINOTICE)"
Pengguna Google,1,2025-02-12 01:54:10,Aplikasi jelek
Pengguna Google,2,2025-02-12 00:56:10,Tiba2 suka eror kadang ke blokir ataupun pindah tangan padahal ga pernah kasih kode atau ada pemberitahuan pindah tangan atau hp
Pengguna Google,5,2025-02-11 22:43:08,Aplikasi yang sangat bermanfaat
Pengguna Google,1,2025-02-11 22:19:11,Gk bisa login weyyyy
Pengguna Google,5,2025-02-11 18:19:43,Baik sekali
Pengguna Google,1,2025-02-11 18:15:12,Sangat lemot saat membuka dapp
Pengguna Google,1,2025-02-11 17:13:55,"Kenapa gak bisa login pake Facebook si?, akun get rich gua sayang woii, kasih solusi lah"
Pengguna Google,1,2025-02-11 15:40:26,Kenapa tiap masuk gak bisa di blokir terus
Pengguna Google,1,2025-02-11 15:32:44,Apk terjelek untuk masuk ke akun lama aja ribetnya mintak ampun
Pengguna Google,5,2025-02-11 15:03:34,Mantap
Pengguna Google,5,2025-02-11 14:43:11,The best application
Pengguna Google,1,2025-02-11 13:35:50,APK dngo TERJADI ERROR YANG TIDAK DI KETAHUI aplikasi aja gatau apalagi gua gabisa add orang gabisa add no ponsel apk gajelas
Pengguna Google,1,2025-02-11 12:06:23,"Ganti hp ,hp lama direset malah gabisa login krna ada aturan pindah akun 😀makin ribet line kl gni caranya g akan lama pd pindah apk,males bkin akun baru woyyy"
Pengguna Google,1,2025-02-11 10:46:44,"sumpah skrng ribet bangt mau log in nyaa, udah tau mau login malah ada tulisan dapatkan kode pindah akun 🤦 ya gmna dapetin nya kan udah di keluarin"
Pengguna Google,1,2025-02-11 09:38:51,Jelek
Pengguna Google,1,2025-02-11 09:23:43,Aplikasi sampah bikin kecewa
Pengguna Google,5,2025-02-11 08:19:42,"Sangat kecewa sekali padahal udah terdaftar akun saya masa nggak bisa masuk2. Udah berulang kali saya bikin tetap nggak masuk, sangat kecewa"
Pengguna Google,1,2025-02-11 07:27:49,"Login jadi tambah ribet, padahal akun sudah tertaut pada no hp dan email, saat login pake no hp disuruh pindah akun, pake email juga sama, padahal menggunakan hp yang sama, dulu sempet login line bisa setelah hp ke reset, saat mau login lagi suruh pindah akun,,, terus gimana caranyaa?? Suruh menghubungi pihak line tambah ribett"
Pengguna Google,2,2025-02-11 05:30:10,Kenapa susah sekali buka line wallet nya
Pengguna Google,3,2025-02-11 05:23:38,"Sorry, I didn't register an account"
Pengguna Google,5,2025-02-11 04:06:02,Nice(≧∇≦)/
Pengguna Google,1,2025-02-11 03:33:19,Ribet banget setiap mau login verif gagal terus
Pengguna Google,2,2025-02-11 00:26:48,Daftar selalu error e kenapa Bgth yah
Pengguna Google,5,2025-02-10 22:22:47,Tks aplikasi luar biasa buat aku
Pengguna Google,1,2025-02-10 19:30:33,gk bisa login
Pengguna Google,5,2025-02-10 18:04:02,Ok
Pengguna Google,1,2025-02-10 16:57:21,"Edit tapi tetep bintang 1. Line sepertinya harus berbenah buat pengaturan grup supaya hanya admin yang bisa otak atik kayak aplikasi sebelah. Belakangan ini ada kumpulan orang jepang main asal masuk lewat tautan undangan yang dipakai promosi grup grup untuk berjualan, lalu mereka menghapus album dan anggota grup yang mereka masuki akibat seluruh pengaturan grup bisa diubah semua orang. Ini sangat merugikan, terutama bagi grup untuk jualan."
Pengguna Google,1,2025-02-10 16:43:07,"line gaguna sekarang hilang semua data"" nya"
Pengguna Google,1,2025-02-10 13:58:14,"terlalu banyak di otak atik aplikasi ini, makin hari makin downgrade. pdhl kemarin uda bagus bagus aja"
Pengguna Google,5,2025-02-10 13:38:10,Terjadi bug pada dapp portal Untuk event mohon di perbaiki segera banyak oknum menggunakan bug tersebut untuk kepentingan pribadi
Pengguna Google,1,2025-02-10 13:36:43,Terjadi bug dapp untuk dev mohon di perbaiki segera
Pengguna Google,1,2025-02-10 11:41:00,Baru juga mau bikin napa virfikasi ada dibolokir sementara
Pengguna Google,1,2025-02-10 11:40:58,cara login ke akun lama ribet
Pengguna Google,1,2025-02-10 10:42:52,"Aplikasi tolol, udah maen game line let's get rich bertahun² hilang gitu aja sebab Maslaah login. Udah akses form pengaduan eror terus dikirim via email malah gada penyelesaian apapun. Duit udahlah abis buat topup malah akun hilang gitu aja. Aplikasi tolol"
Pengguna Google,5,2025-02-10 07:55:18,Juara....
Pengguna Google,5,2025-02-10 06:13:06,Mantap
Pengguna Google,4,2025-02-10 03:53:16,Terima kasih
Pengguna Google,1,2025-02-10 03:16:42,"Aplikasi apa ini, input no Hp gak bisa... Biat app yg bener lah. Gak guna sama sekali. Cepat perbaiki. App cacat klo gini."
Pengguna Google,1,2025-02-09 20:40:48,"Saya mau login ke akun lama saya yang dulu di perangkat HP saya yang hilang, pas mau login melalui tlp google ga bisa. Karena akun yang lama belum saya cantumkan google, terus gimana buat login nya ga ada cara lain lg kah. Kok masukin nomor hp ga bisa, google ga bisa, kode QR di suruh ada perangkat sebelumnya. Ga jelas amat line."
Pengguna Google,5,2025-02-09 18:10:08,Bgus
Pengguna Google,5,2025-02-09 17:32:59,Baguss bnget
Pengguna Google,1,2025-02-09 17:05:35,akun lama login pakek facebook kan kalo gk bisa pakek facebook balikin akun lama gmn caranya?
Pengguna Google,1,2025-02-09 16:04:55,perbaiki fitur log in
Pengguna Google,4,2025-02-09 15:11:06,"Plis lahh, LINE VOOM jangan dihapus dari server Indo, masa mau matiin alasan utama LINE masih dipake"
Pengguna Google,3,2025-02-09 14:35:29,"plis balikin line yang dulu masih ada oa sama open chat terus jangan hapus line voom, dari dulu udah pake line sekarang fitur bagus nya malah pada di hapusin 😮‍💨"
Pengguna Google,1,2025-02-09 14:18:37,Kacau mempersulit tanpa nomer hp
Pengguna Google,1,2025-02-09 13:38:11,Buruk
Pengguna Google,1,2025-02-09 12:45:26,"Oy ini kenapa gabisa login Facebook, udah lama ga install, skrng kenapa akunnya gabisa di pake Facebook"
Pengguna Google,5,2025-02-09 12:23:27,"Line bagus, tapi download walet OKX tidak bisa buka"
Pengguna Google,1,2025-02-09 05:35:07,Pdahl bru download filiran dafrar gk bsa mlh sruh apdet.pdhl sdh vrsi trbaru
Pengguna Google,4,2025-02-09 04:47:38,Lebih di tingkatkan dalam pelayanan khususnya mempermudah pelanggan
Pengguna Google,1,2025-02-09 04:30:30,Gak Guna Ribet
Pengguna Google,1,2025-02-09 02:37:42,Susah login selalu verifikasi blokir
Pengguna Google,1,2025-02-09 00:23:55,"Kocak, login line gabisa disuruh masukin kode yg ada di hp lain, hp gw yg lain tuh rusak, makanya gw pake hp baru buat login line tpi malah gada cara atau metode login lain, pdh bisa verif nomor Ama email gk perlu hrus logout di hp lain atau msukin kode dari hp lain, klo hpnya rusak gmna? Gabisa login lah, otak pake lah"
Pengguna Google,1,2025-02-08 21:15:36,Ganti line susah amat
Pengguna Google,5,2025-02-08 17:17:47,Bagus
Pengguna Google,2,2025-02-08 16:03:30,Kawaiii
Pengguna Google,1,2025-02-08 13:21:51,"Akun GetRich gua ilang CUMA KARNA ADD TEMAN BUAT CLOVER, LEBAY BANGET, MASA GABOLEH NAMBAH TEMAN SEKARANG, GAUSAH PAKE LINE, APLIKASI ANEH"
Pengguna Google,1,2025-02-08 12:59:52,Tidak bisa login/daftar. Verifikasi selalu gagal
Pengguna Google,1,2025-02-08 10:44:09,"pindah device ribet banget! harusnya kirim di email aja kode verifikasi nya atau ngga kalau yang pakai nomor, lewat sms aja. developer tolong perbaiki! 😡😡🤬"
Pengguna Google,1,2025-02-08 10:05:52,Aplikasi paling bermasalah yang ini lah yang itu lah bikin ribet aj padahal dulu ga kek gini:v
Pengguna Google,1,2025-02-08 07:47:21,"Prasaan dulu aman aman aja ga pernah terjadi hal ini. Aplikasinya bagus namun minusnya ketika sering ganti akun, maka akun akan terblokir tuk sementara, bisa tuk 1 hari bahkan tuk berhari hari. Mohon untuk developernya tuk perbaiki aplikasinya agar aplikasinya nyaman dipakai tanpa harus diblokir segala, ribet banget. Apalagi ketika hp ga sengaja ke riset,, pas hp udah nyala lagi, mau login apk LINE, ehh harus verifikasi kode ke aplikasi LINE. Kan hp nya udah ke riset, mana bisa di buka."
Pengguna Google,4,2025-02-08 06:58:36,"kocak bnr nggk bisa login masalah jaringan mulu, kalo masalah jaringan kenapa lancar main game ama bisa down ini di playstore, aneh bat ini bug eror atau apa"
Pengguna Google,1,2025-02-08 05:21:35,"cara pindah akunnya gimna yahh akun saya tidak aktif diperangkat manapun,,,,, dan terpaksa ku uninstal saja ini aplikasi tidak ada solusinya.."
Pengguna Google,1,2025-02-08 03:43:31,"login lewat emal fb kok gbs ya skrg, dhl di akun aku yg itu ada album fotbar sama temen2. sekarang jd ilang semuaaa"
Pengguna Google,2,2025-02-08 03:16:13,"Aplikasinya sebenarnya bagus, tetapi ada sedikit kendala saat ingin login kembali ke akun lama setelah menghapus dan mengunduh ulang aplikasi. Saya mengalami kesulitan karena harus melakukan verifikasi, padahal masih menggunakan perangkat yang sama. Sayangnya, proses verifikasi tidak bisa dilakukan karena akun sebelumnya sudah tidak dalam keadaan login. Semoga ke depannya bisa ada opsi yang lebih memudahkan pengguna untuk mengakses kembali akun lama tanpa proses yang terlalu rumit."
Pengguna Google,5,2025-02-08 02:07:19,Knpa sekarang line agak susah
Pengguna Google,5,2025-02-08 00:05:24,Memper mudah akses
Pengguna Google,1,2025-02-07 23:28:55,kenapa sekrang applikasi ini sering kali lowchhat.. giliran hpus data..mau login lgi . ehhh.. diblokir 55 hari hpus app... daftar pke nomer atau email lain ttep g bisa.. ktanya dinlokir 6o mnit... ditungguin .. smpe kpnpun ttep g bisa.. gimna ini.... kecewa berat
Pengguna Google,1,2025-02-07 21:22:21,"aplikasi makin ribet, login dipersulit"
Pengguna Google,1,2025-02-07 19:29:45,Aplikasi longor nambahin nomer telfon aja gabisa
Pengguna Google,1,2025-02-07 18:36:08,"Bangke kali apk yang sekarang gak ada opsi log outnya, masa iya setiap mau ganti akun mesti hapus baru download ulang lagi. Bukan makin enak malah bikin cepat ngabisin data yang ada. Tolong kembalikan LINE seperti dulu yang bisa login pakai fb & nomor hp tanpa harus pakai password cukup pakai kode otp aja. Gini amat LINE sekarang makin kecewa liatnya"
Pengguna Google,4,2025-02-07 17:31:25,Gak bisa di pakai
Pengguna Google,1,2025-02-07 16:45:14,Gw sering ganti akun tetap aja di blokir aneh line
Pengguna Google,1,2025-02-07 16:06:48,"line voom mau dihilangkan dan fitur chat juga akan dihilangkan. lalu apa gunanya selama ini anda bangun branding line sebagai aplikasi komunikasi? padahal banyak yang suka dan betah pakai line, tapi updatenya semakin tidak masuk akal dan mengecewakan."
Pengguna Google,1,2025-02-07 13:30:58,knpa login FB kok di hapus line laku karna bisa main line getrich sedang kan akun kebanyakan login fb akun game getrich nya knapa ini di hapus aneh banget sumpah JUJUR GW KECEWE SAMA LINE SKRNG FITUR LOGIN FB NYA DI HAPUS
Pengguna Google,2,2025-02-07 12:58:10,Semakin kesini performa line d perangkat saya yg OS 9 semakin lambat responnya 🤦‍♂️
Pengguna Google,5,2025-02-07 10:58:57,Membantu komunikasi
Pengguna Google,1,2025-02-07 07:22:53,"Mau log in malah gak bisa diblokir sementara ... payah , ribet bgt system keamanan yg gagal ... tolong di evaluasi system keamanan nya"
Pengguna Google,1,2025-02-07 04:08:10,Mau login atau pindah device ribet banget
Pengguna Google,1,2025-02-07 01:38:41,"Mau login balik aja susah, lupa kata sandi jadinya pengen diubah lagi malah disuruh pake perangkat sebelumnya, gaada pilihan ubah via telpon atau SMS gitu, ribet amat ga kayak aplikasi lainnya yang kalau mau ubah password bisa pake cara nomor telpon atau SMS yang tertaut di perangkat ini."
Pengguna Google,1,2025-02-07 01:30:50,Sudah tidak membayar... Sangat kecewa
Pengguna Google,1,2025-02-06 19:20:28,"Benerin sistem login lu, minimal verifikasi nya dikirim ke email kek nomber telepon kek mana coba ini harus verifikasi di line chat nya sedangkan kita gk login ke aplikasinya bodoh"
